gm_Id,Id_W,L,VDS,gm_gds
4.558665894914955,210.2995300223479,4.5e-08,0.8,11.00933584680078
4.203008799631296,231.4889198751922,4.5e-08,0.8,10.37050704665267
3.886221150733247,252.9420149812469,4.5e-08,0.8,9.775588029743574
3.603628661189624,274.5737505266835,4.5e-08,0.8,9.222754211816309
3.350983280388961,296.3125216485731,4.5e-08,0.8,8.709487994646771
3.124504247075391,318.0982016978664,4.5e-08,0.8,8.2329449854158
2.920872601108492,339.8803167160829,4.5e-08,0.8,7.790194943607134
2.737200581925712,361.6164388989673,4.5e-08,0.8,7.3783722954452
2.570989440480488,383.2708134723929,4.5e-08,0.8,6.994763895400358
2.420083763150023,404.8132074069149,4.5e-08,0.8,6.636854701696666
2.282626860495857,426.2179562985376,4.5e-08,0.8,6.302346160614299
24.46008855063688,1.654887037565619e-05,4.5e-08,0.9,35.86709428289643
23.87826084797741,0.3023106633780889,4.5e-08,0.9,29.51693671850106
22.54376361763,0.503845358636059,4.5e-08,0.9,28.10778935448493
21.14650807036321,0.8147564297499061,4.5e-08,0.9,26.65404556559656
19.76568839473429,1.277672163331793,4.5e-08,0.9,25.25284089576703
18.47501463762858,1.945326925638926,4.5e-08,0.9,23.99792945408573
17.32543033636367,2.883195703687528,4.5e-08,0.9,22.95938251344467
16.3363512678638,4.173779346488257,4.5e-08,0.9,22.17171542589145
15.4969156057119,5.921890109051938,4.5e-08,0.9,21.63237947088577
14.77403283271221,8.259429389835292,4.5e-08,0.9,21.30734462889737
14.12299841943698,11.34753076930847,4.5e-08,0.9,21.13951206289037
13.49787661571483,15.37362386289623,4.5e-08,0.9,21.0577902947266
12.86027975389278,20.54130279289897,4.5e-08,0.9,20.98675925185954
12.18557623946785,27.0524069953599,4.5e-08,0.9,20.85707200049675
11.46555386394363,35.08351910733131,4.5e-08,0.9,20.61538156618504
10.70709852008307,44.76209809296692,4.5e-08,0.9,20.23128830725823
9.92764231298216,56.14880237899065,4.5e-08,0.9,19.69910088855536
9.149210823773032,69.23094396197038,4.5e-08,0.9,19.0341315289918
8.393072531352509,83.92811042354603,4.5e-08,0.9,18.26540170230585
7.676249525281319,100.1070121004652,4.5e-08,0.9,17.42757680795101
7.010112971062595,117.6005434321265,4.5e-08,0.9,16.55440189561493
6.400563717284082,136.2263261028202,4.5e-08,0.9,15.67463576110975
5.849073164855227,155.8017104039337,4.5e-08,0.9,14.81036042800172
5.353981053301011,176.1541311569194,4.5e-08,0.9,13.97697707882148
4.911686886026591,197.1270943250825,4.5e-08,0.9,13.18412428909441
4.51758237401845,218.5827440062492,4.5e-08,0.9,12.43693209734613
4.16670463582068,240.4020979796092,4.5e-08,0.9,11.7372574246008
3.854152272931722,262.4838912397801,4.5e-08,0.9,11.08473369300475
3.575324342194459,284.7427214906507,4.5e-08,0.9,10.4775863816341
3.32603814941343,307.1069541639914,4.5e-08,0.9,9.913228111683
3.102569876878898,329.5166587348811,4.5e-08,0.9,9.388671612911123
2.901649483057943,351.9217186851489,4.5e-08,0.9,8.900803438707246
2.720430871250342,374.2801750394648,4.5e-08,0.9,8.446556640003076
2.556450604536392,396.5568150967301,4.5e-08,0.9,8.023012972596023
2.407583130142718,418.7219923020773,4.5e-08,0.9,7.627457585468001
2.27199699930734,440.7506515148688,4.5e-08,0.9,7.257402690090846
23.28311142763953,1.881332216628297e-05,4.5e-08,1.0,39.54206973665696
23.8532184215474,0.3265621638523599,4.5e-08,1.0,32.36451736614635
22.51167837361652,0.5439255225277436,4.5e-08,1.0,30.77719465363965
21.10620709646777,0.8788738013926403,4.5e-08,1.0,29.14237420064956
19.71604066823185,1.376861957186474,4.5e-08,1.0,27.56890773581497
18.41496166592308,2.093827904451619,4.5e-08,1.0,26.16102167817645
17.25406111627998,3.098814493884994,4.5e-08,1.0,24.99604976172941
16.2530635020971,4.478290445600646,4.5e-08,1.0,24.11187611458916
15.40166180864546,6.34146125200048,4.5e-08,1.0,23.50586698092692
14.66758587084511,8.824974418162146,4.5e-08,1.0,23.14135325052787
14.00712374138228,12.09482086516005,4.5e-08,1.0,22.95682370996473
13.37530194843102,16.34296500945753,4.5e-08,1.0,22.87548178600525
12.7344194736838,21.77663076820898,4.5e-08,1.0,22.81526314150598
12.06007114698479,28.59976669983923,4.5e-08,1.0,22.699751014914
11.34376908372577,36.98906245905374,4.5e-08,1.0,22.46890909019512
10.59173157126543,47.06989663704606,4.5e-08,1.0,22.08696791989085
9.820529670355803,58.89885088881259,4.5e-08,1.0,21.5449050141297
9.051332509247777,72.45768381572135,4.5e-08,1.0,20.85695145086436
8.304692309794051,87.65964857843421,4.5e-08,1.0,20.05297162355708
7.597112360143771,104.3650286522239,4.5e-08,1.0,19.169742871144
